Project_Code,Skill,Emp_ID_Count,Date
001D,JS_HTML_CSS_.Net,1,8/24/2020
001D,JS_HTML_CSS_Java,5,8/24/2020
001D,Manual Testing,1,8/24/2020
001D,Mobile Applications,1,8/24/2020
001D,Selenium,1,8/24/2020
001D,Selenium Java,4,8/24/2020
004A,.Net,1,8/24/2020
004A,Database Technologies,2,8/24/2020
004A,Database Testing,2,8/24/2020
004A,Java,1,8/24/2020
004A,Manual Testing,4,8/24/2020
004A,Netezza,1,8/24/2020
004A,SSIS,3,8/24/2020
004A,Tableau,1,8/24/2020
004D,Database Technologies,1,8/24/2020
004D,Database Testing,2,8/24/2020
004D,HL7,1,8/24/2020
004D,Informatica,1,8/24/2020
004D,IOS,1,8/24/2020
004D,Java,3,8/24/2020
004D,JS_HTML_CSS_Java,2,8/24/2020
004D,Manual Testing,3,8/24/2020
004D,Selenium .NET,1,8/24/2020
004D,Selenium Java,1,8/24/2020
004D,SSIS,6,8/24/2020
005A,Automation Testing,1,8/24/2020
005A,DevOps,1,8/24/2020
005A,Embedded Systems,1,8/24/2020
005A,Java,1,8/24/2020
005A,JS_HTML_CSS_.Net,1,8/24/2020
005A,JS_HTML_CSS_Java,2,8/24/2020
005A,Others,1,8/24/2020
005A,Selenium,1,8/24/2020
005A,Selenium .NET,1,8/24/2020
005A,Selenium Java,2,8/24/2020
005A,UI,1,8/24/2020
005B,DevOps,1,8/24/2020
005B,Others,2,8/24/2020
005B,Selenium .NET,1,8/24/2020
005D,Automation Testing,1,8/24/2020
005D,Embedded Systems,1,8/24/2020
005D,Selenium .NET,1,8/24/2020
005D,Selenium Java,3,8/24/2020
005D,UI,1,8/24/2020
006A,Java,6,8/24/2020
006A,Security Testing,1,8/24/2020
006D,C++,1,8/24/2020
006D,Java,5,8/24/2020
006D,Manual Testing,1,8/24/2020
006D,Mobile Applications,1,8/24/2020
006D,Selenium Java,2,8/24/2020
007A,.Net,2,8/24/2020
007A,JS_HTML_CSS_.Net,1,8/24/2020
007A,Selenium,1,8/24/2020
007B,Java,1,8/24/2020
007D,Automation Testing,2,8/24/2020
007D,Selenium Java,1,8/24/2020
008A,Security Testing,2,8/24/2020
008B,Java,1,8/24/2020
008D,C++,3,8/24/2020
009A,Azure,1,8/24/2020
009A,IOS,1,8/24/2020
009A,Java,1,8/24/2020
009A,JS_HTML_CSS_.Net,1,8/24/2020
009A,Manual Testing,1,8/24/2020
009A,Selenium,1,8/24/2020
010B,JS_HTML_CSS_.Net,1,8/24/2020
010D,.Net,1,8/24/2020
010D,AWS,3,8/24/2020
010D,Business Analyst,1,8/24/2020
011A,.Net,1,8/24/2020
011A,SSIS,2,8/24/2020
012A,SSIS,1,8/24/2020
013A,Java,5,8/24/2020
013A,JS_HTML_CSS_Java,1,8/24/2020
014A,Security Testing,1,8/24/2020
014A,Selenium Java,1,8/24/2020
015A,Java,1,8/24/2020
016A,Java,5,8/24/2020
016A,JS_HTML_CSS_Java,1,8/24/2020
017A,.Net,3,8/24/2020
017A,Fullstack .NET,1,8/24/2020
017A,IOS,3,8/24/2020
017A,JS_HTML_CSS_.Net,2,8/24/2020
017A,Mobile Applications,1,8/24/2020
017A,Selenium Java,1,8/24/2020
017B,.Net,1,8/24/2020
018A,.Net,1,8/24/2020
018A,DevOps,1,8/24/2020
018A,Business Analyst,1,8/24/2020
018A,IOS,2,8/24/2020
018A,Manual Testing,1,8/24/2020
018A,Mobile Applications,2,8/24/2020
018A,Security Testing,1,8/24/2020
018A,Technical Writing,1,8/24/2020
019A,Angular,1,8/24/2020
019A,Java,3,8/24/2020
020A,Python,1,8/24/2020
020A,Selenium Java,5,8/24/2020
022A,Selenium .NET,1,8/24/2020
025A,Business Analyst,1,8/24/2020
025A,HL7,2,8/24/2020
025A,SQL Server DBA,1,8/24/2020
029A,Selenium Java,1,8/24/2020
043A,.Net,1,8/24/2020
043A,Fullstack .NET,1,8/24/2020
043A,JS_HTML_CSS_Java,2,8/24/2020
043A,Manual Testing,1,8/24/2020
043A,Mobile Applications,1,8/24/2020
043A,Selenium .NET,2,8/24/2020
043A,Selenium Java,2,8/24/2020
046A,Fullstack Java,1,8/24/2020
046A,Business Analyst,1,8/24/2020
046A,Java,5,8/24/2020
001A,Business Analyst,1,8/24/2020
001A,Others,1,8/24/2020
001A,SSIS,1,8/24/2020
001B,C++,1,8/24/2020
001B,SSIS and ETL,1,8/24/2020
001B,Business Analyst,1,8/24/2020
001B,Sales,1,8/24/2020
001B,SQL,1,8/24/2020
001B,SSAS,1,8/24/2020
001A,.Net,1,8/24/2020
001A,AS400,1,8/24/2020
001A,C++,8,8/24/2020
001A,IT Management,1,8/24/2020
001A,Java,3,8/24/2020
001A,JS_HTML_CSS_Java,1,8/24/2020
001A,VB-COM,3,8/24/2020
002A,.Net,11,8/24/2020
002A,AS400,1,8/24/2020
002A,AS400 Java,2,8/24/2020
002A,Automation Testing,6,8/24/2020
002A,AWS,2,8/24/2020
002A,C++,8,8/24/2020
002A,Datastage,1,8/24/2020
002A,Delphi,3,8/24/2020
002A,Hadoop,1,8/24/2020
002A,IOS,3,8/24/2020
002A,Java,34,8/24/2020
002A,JS_HTML_CSS_.Net,5,8/24/2020
002A,JS_HTML_CSS_Java,17,8/24/2020
002A,Manual Testing,18,8/24/2020
002A,Others,1,8/24/2020
002A,Performance Testing,3,8/24/2020
002A,PS-.Net,1,8/24/2020
002A,Sales,1,8/24/2020
002A,Selenium,3,8/24/2020
002A,Selenium Java,12,8/24/2020
002A,SSIS,4,8/24/2020
002A,VB-COM,2,8/24/2020
003A,Fullstack Java,1,8/24/2020
003A,Java,3,8/24/2020
003A,JS_HTML_CSS_Java,2,8/24/2020
003A,Manual Testing,1,8/24/2020
003A,Selenium Java,3,8/24/2020
003A,SSIS,1,8/24/2020
003B,JS_HTML_CSS_Java,1,8/24/2020
003B,SQL,1,8/24/2020
003B,SSAS,1,8/24/2020
004A,.Net,5,8/24/2020
004A,Database Testing,1,8/24/2020
004A,Manual Testing,5,8/24/2020
004A,Selenium,2,8/24/2020
004A,Selenium .NET,5,8/24/2020
004A,Selenium Java,4,8/24/2020
004A,Technical Writing,1,8/24/2020
004B,.Net,5,8/24/2020
004B,AWS,1,8/24/2020
004B,C++,1,8/24/2020
004B,Manual Testing,2,8/24/2020
004B,Selenium Java,1,8/24/2020
004C,.Net,2,8/24/2020
004C,Selenium Java,1,8/24/2020
005A,.Net,1,8/24/2020
005A,Fullstack Java,1,8/24/2020
005A,HL7,1,8/24/2020
005A,Java,5,8/24/2020
005A,JS_HTML_CSS_Java,1,8/24/2020
005A,Selenium Java,1,8/24/2020
005B,Manual Testing,1,8/24/2020
006A,Java,5,8/24/2020
006A,Selenium,1,8/24/2020
008B,JS_HTML_CSS_.Net,2,8/24/2020
008B,JS_HTML_CSS_Java,1,8/24/2020
009A,Fullstack Java,2,8/24/2020
009A,Java,2,8/24/2020
009A,Selenium Java,1,8/24/2020
009A,Technical Writing,1,8/24/2020
010A,Java,4,8/24/2020
010A,JS_HTML_CSS_Java,4,8/24/2020
010A,Manual Testing,1,8/24/2020
010A,Selenium Java,5,8/24/2020
015A,C++,1,8/24/2020
015A,Manual Testing,1,8/24/2020
003B,.Net,1,8/24/2020
006A,Datastage,1,8/24/2020
006A,Java,1,8/24/2020
006A,Manual Testing,1,8/24/2020
006A,SSIS,2,8/24/2020
006A,SSRS,1,8/24/2020
006B,SSAS,1,8/24/2020
001A,.Net,8,8/24/2020
001A,Angular,2,8/24/2020
001A,Automation Testing,2,8/24/2020
001A,Datastage,5,8/24/2020
001A,DevOps,9,8/24/2020
001A,Fullstack Java,4,8/24/2020
001A,Business Analyst,1,8/24/2020
001A,Java,64,8/24/2020
001A,JS_HTML_CSS_.Net,7,8/24/2020
001A,JS_HTML_CSS_Java,37,8/24/2020
001A,Manual Testing,10,8/24/2020
001A,Performance Engineering,1,8/24/2020
001A,Performance Testing,2,8/24/2020
001A,PHP,1,8/24/2020
001A,Selenium,10,8/24/2020
001A,Selenium Java,32,8/24/2020
001A,SQL,1,8/24/2020
001A,Technical Writing,1,8/24/2020
002A,AWS,1,8/24/2020
002A,Java,1,8/24/2020
002A,JS_HTML_CSS_Java,2,8/24/2020
1,.Net,3,8/24/2020
1,AS400,2,8/24/2020
1,Database Testing,1,8/24/2020
1,Business Analyst,2,8/24/2020
1,Java,1,8/24/2020
1,JS_HTML_CSS_Java,1,8/24/2020
1,Manual Testing,3,8/24/2020
1,Others,1,8/24/2020
1,SSAS,1,8/24/2020
1,Technical Management,1,8/24/2020
2,.Net,1,8/24/2020
2,Technical Management,1,8/24/2020
3,.Net,17,8/24/2020
3,AS400,1,8/24/2020
3,Automation Testing,3,8/24/2020
3,Datastage,1,8/24/2020
3,Business Analyst,2,8/24/2020
3,Java,5,8/24/2020
3,JS_HTML_CSS_Java,9,8/24/2020
3,Manual Testing,15,8/24/2020
3,PS-.Net,1,8/24/2020
3,Selenium .NET,1,8/24/2020
3,Selenium Java,1,8/24/2020
3,SSAS,1,8/24/2020
3,Technical Management,1,8/24/2020
4,.Net,4,8/24/2020
4,Technical Management,2,8/24/2020
005A,.Net,2,8/24/2020
005A,AS400,3,8/24/2020
005A,Automation Testing,2,8/24/2020
005A,DevOps,1,8/24/2020
005A,Hadoop,3,8/24/2020
005A,HL7,4,8/24/2020
005A,IT Management,1,8/24/2020
005A,Java,13,8/24/2020
005A,JS_HTML_CSS_Java,9,8/24/2020
005A,Manual Testing,6,8/24/2020
005A,Selenium Java,1,8/24/2020
005A,Technical Management,1,8/24/2020
005B,Java,1,8/24/2020
005B,JS_HTML_CSS_Java,2,8/24/2020
005D,.Net,1,8/24/2020
005D,AS400,2,8/24/2020
005D,DevOps,1,8/24/2020
005D,Hadoop,1,8/24/2020
005D,HL7,1,8/24/2020
005D,Java,6,8/24/2020
005D,JS_HTML_CSS_Java,2,8/24/2020
005D,Manual Testing,4,8/24/2020
005D,Technical Management,1,8/24/2020
7,.Net,15,8/24/2020
7,AM-.NET,1,8/24/2020
7,Automation Testing,2,8/24/2020
7,Manual Testing,5,8/24/2020
7,Technical Management,1,8/24/2020
8,Technical Management,1,8/24/2020
9,.Net,12,8/24/2020
9,AS400,9,8/24/2020
9,Automation Testing,1,8/24/2020
9,Datastage,1,8/24/2020
9,Business Analyst,2,8/24/2020
9,HL7,1,8/24/2020
9,Java,11,8/24/2020
9,JS_HTML_CSS_.Net,1,8/24/2020
9,JS_HTML_CSS_Java,9,8/24/2020
9,Manual Testing,18,8/24/2020
9,Recruitment,1,8/24/2020
9,Selenium,1,8/24/2020
9,Selenium Java,3,8/24/2020
9,Technical Management,2,8/24/2020
10,.Net,1,8/24/2020
10,Technical Management,2,8/24/2020
13,.Net,4,8/24/2020
13,Java,2,8/24/2020
13,JS_HTML_CSS_.Net,1,8/24/2020
13,Manual Testing,3,8/24/2020
14,Technical Management,1,8/24/2020
016A,.Net,2,8/24/2020
016A,AS400,1,8/24/2020
016A,Business Analyst,1,8/24/2020
016A,Java,9,8/24/2020
016A,JS_HTML_CSS_Java,5,8/24/2020
016A,Manual Testing,10,8/24/2020
016A,Selenium Java,1,8/24/2020
016B,.Net,1,8/24/2020
18,AS400,5,8/24/2020
18,AS400,2,8/24/2020
18,AS400 MT,3,8/24/2020
18,Automation Testing,2,8/24/2020
18,DevOps,1,8/24/2020
18,Hadoop,1,8/24/2020
18,Business Analyst,2,8/24/2020
18,HL7,1,8/24/2020
18,Java,11,8/24/2020
18,JS_HTML_CSS_Java,5,8/24/2020
18,Manual Testing,12,8/24/2020
18,Netezza,2,8/24/2020
18,Sales,2,8/24/2020
18,Selenium .NET,1,8/24/2020
18,SSAS,1,8/24/2020
18,Technical Management,2,8/24/2020
019A,Automation Testing,1,8/24/2020
019A,Selenium Java,1,8/24/2020
019A,Technical Management,1,8/24/2020
019B,.Net,1,8/24/2020
019B,Automation Testing,1,8/24/2020
020A,.Net,1,8/24/2020
020A,Manual Testing,1,8/24/2020
021A,Automation Testing,1,8/24/2020
021A,Manual Testing,3,8/24/2020
021A,Selenium,3,8/24/2020
021A,Selenium Java,5,8/24/2020
021B,Automation Testing,1,8/24/2020
022A,Business Analyst,1,8/24/2020
022A,HL7,1,8/24/2020
022A,Java,13,8/24/2020
022A,JS_HTML_CSS_.Net,1,8/24/2020
022A,JS_HTML_CSS_Java,10,8/24/2020
022A,Manual Testing,7,8/24/2020
022A,Others,1,8/24/2020
022A,Recruitment,1,8/24/2020
022A,Selenium Java,1,8/24/2020
022B,.Net,2,8/24/2020
022B,JS_HTML_CSS_Java,1,8/24/2020
022D,HL7,1,8/24/2020
022D,Java,6,8/24/2020
022D,JS_HTML_CSS_Java,3,8/24/2020
022D,Manual Testing,5,8/24/2020
023B,.Net,2,8/24/2020
02A,Security Testing,3,8/24/2020
01A,.Net,1,8/24/2020
01A,DevOps,1,8/24/2020
01A,Business Analyst,2,8/24/2020
01A,IOS,1,8/24/2020
01A,Java,11,8/24/2020
01A,JS_HTML_CSS_Java,3,8/24/2020
01A,Manual Testing,2,8/24/2020
01A,Scrum Master,1,8/24/2020
01A,Selenium .NET,1,8/24/2020
01A,Selenium Java,1,8/24/2020
02A,Angular,1,8/24/2020
02A,C++,1,8/24/2020
02A,Java,1,8/24/2020
02A,JS_HTML_CSS_Java,3,8/24/2020
01A,Business Analyst,1,8/24/2020
01A,Sales,2,8/24/2020
01B,Sales,1,8/24/2020
02A,.Net,44,8/24/2020
02A,Business Analyst,9,8/24/2020
02A,IOS,1,8/24/2020
02A,Java,3,8/24/2020
02A,JS_HTML_CSS_.Net,5,8/24/2020
02A,Manual Testing,24,8/24/2020
02A,Selenium .NET,1,8/24/2020
02A,SSIS,1,8/24/2020
02A,Technical Management,3,8/24/2020
02A,Technical Writing,1,8/24/2020
02B,.Net,5,8/24/2020
02B,Business Analyst,3,8/24/2020
02B,JS_HTML_CSS_Java,1,8/24/2020
02B,Manual Testing,1,8/24/2020
02B,Sales,1,8/24/2020
02C,Business Analyst,1,8/24/2020
02D,.Net,5,8/24/2020
02D,Java,6,8/24/2020
02D,JS_HTML_CSS_Java,1,8/24/2020
02D,Manual Testing,4,8/24/2020
03A,AS400 Java,1,8/24/2020
03A,Database Testing,1,8/24/2020
03A,Hadoop,1,8/24/2020
03A,Business Analyst,6,8/24/2020
03A,Java,26,8/24/2020
03A,JS_HTML_CSS_Java,6,8/24/2020
03A,Manual Testing,13,8/24/2020
03A,Oracle DBA,1,8/24/2020
03A,Sales,1,8/24/2020
03A,Selenium .NET,1,8/24/2020
03A,SSAS,1,8/24/2020
03A,SSIS,1,8/24/2020
03A,Technical Management,2,8/24/2020
03A,Technical Writing,1,8/24/2020
03B,Business Analyst,1,8/24/2020
03B,Manual Testing,1,8/24/2020
03B,Sales,1,8/24/2020
05A,.Net,4,8/24/2020
05A,Business Analyst,1,8/24/2020
05A,JS_HTML_CSS_.Net,1,8/24/2020
05A,Manual Testing,2,8/24/2020
05A,Technical Management,1,8/24/2020
01A,HL7,3,8/24/2020
01A,Mirth,1,8/24/2020
02A,Automation Testing,1,8/24/2020
02A,Hadoop,1,8/24/2020
02A,Java,1,8/24/2020
02B,HL7,1,8/24/2020
001,.Net,1,8/24/2020
001,Database Technologies,1,8/24/2020
001,JS_HTML_CSS_Java,1,8/24/2020
001,Manual Testing,5,8/24/2020
001,Sales,1,8/24/2020
001,SSAS,2,8/24/2020
001,SSIS,1,8/24/2020
001,SSRS,2,8/24/2020
001,Technical Management,2,8/24/2020
01B,Mirth,1,8/24/2020
001A,.Net,17,8/24/2020
001A,Administration,1,8/24/2020
001A,C++,1,8/24/2020
001A,Datastage,3,8/24/2020
001A,Data Science,1,8/24/2020
001A,Database Technologies,1,8/24/2020
001A,Database Testing,1,8/24/2020
001A,Hadoop,2,8/24/2020
001A,Business Analyst,1,8/24/2020
001A,IT Management,1,8/24/2020
001A,JS_HTML_CSS_.Net,2,8/24/2020
001A,JS_HTML_CSS_Java,1,8/24/2020
001A,Manual Testing,2,8/24/2020
001A,Oracle DBA,1,8/24/2020
001A,PL SQL,3,8/24/2020
001A,SQL,1,8/24/2020
001A,SSIS,1,8/24/2020
001B,.Net,1,8/24/2020
001B,PL SQL,1,8/24/2020
001A,C++,4,8/24/2020
001A,DevOps,1,8/24/2020
001A,Java,4,8/24/2020
001A,JS_HTML_CSS_Java,1,8/24/2020
001A,Manual Testing,5,8/24/2020
001A,Selenium .NET,1,8/24/2020
001A,Selenium Java,3,8/24/2020
001B,JS_HTML_CSS_Java,1,8/24/2020
002A,.Net,1,8/24/2020
002A,DevOps,1,8/24/2020
002A,Manual Testing,1,8/24/2020
002A,Selenium .NET,1,8/24/2020
002A,Selenium Java,2,8/24/2020
003A,Automation Testing,1,8/24/2020
003A,Java,2,8/24/2020
003A,JS_HTML_CSS_Java,1,8/24/2020
003A,Manual Testing,1,8/24/2020
01A,.Net,2,8/24/2020
01A,Datastage,1,8/24/2020
01A,Business Analyst,1,8/24/2020
01A,Manual Testing,1,8/24/2020
01A,Netezza,1,8/24/2020
01C,.Net,3,8/24/2020
01C,Business Analyst,1,8/24/2020
01C,Manual Testing,1,8/24/2020
01A,.Net,1,8/24/2020
01A,Datastage,1,8/24/2020
01A,Manual Testing,1,8/24/2020
01A,Performance Testing,1,8/24/2020
01A,Security Testing,1,8/24/2020
014A,.Net,5,8/24/2020
014A,Azure DevOps,1,8/24/2020
014A,Database Testing,1,8/24/2020
014A,Fullstack .NET,1,8/24/2020
014A,JS_HTML_CSS_.Net,3,8/24/2020
014A,Manual Testing,1,8/24/2020
01A,.Net,3,8/24/2020
01A,C++,3,8/24/2020
01A,Manual Testing,1,8/24/2020
01A,Mirth,1,8/24/2020
02A,.Net,5,8/24/2020
02A,Cold Fusion,6,8/24/2020
02A,JS_HTML_CSS_.Net,1,8/24/2020
02A,JS_HTML_CSS_Java,1,8/24/2020
02A,Manual Testing,8,8/24/2020
02A,Mirth,1,8/24/2020
02A,Selenium,1,8/24/2020
02A,Selenium .NET,1,8/24/2020
02A,Selenium Java,1,8/24/2020
02B,.Net,1,8/24/2020
02B,C++,1,8/24/2020
03A,.Net,13,8/24/2020
03A,C++,3,8/24/2020
03A,Datastage,2,8/24/2020
03A,Database Testing,1,8/24/2020
03A,Business Analyst,5,8/24/2020
03A,IOS,1,8/24/2020
03A,JS_HTML_CSS_.Net,3,8/24/2020
03A,Manual Testing,12,8/24/2020
03A,Others,1,8/24/2020
03A,Selenium,1,8/24/2020
03A,Selenium .NET,2,8/24/2020
03A,UX,1,8/24/2020
03B,C++,1,8/24/2020
03B,Manual Testing,1,8/24/2020
04A,.Net,22,8/24/2020
04A,Datastage,2,8/24/2020
04A,Database Testing,1,8/24/2020
04A,Business Analyst,3,8/24/2020
04A,JS_HTML_CSS_.Net,10,8/24/2020
04A,Manual Testing,12,8/24/2020
04A,Others,1,8/24/2020
04A,Selenium,2,8/24/2020
04A,Selenium .NET,4,8/24/2020
04A,Selenium Java,1,8/24/2020
04B,.Net,1,8/24/2020
04B,JS_HTML_CSS_.Net,1,8/24/2020
05A,.Net,18,8/24/2020
05A,Database Testing,1,8/24/2020
05A,JS_HTML_CSS_.Net,8,8/24/2020
05A,Manual Testing,7,8/24/2020
05A,SQL,1,8/24/2020
05A,SSIS,5,8/24/2020
05A,SSRS,3,8/24/2020
05A,Tableau,2,8/24/2020
05B,HL7,1,8/24/2020
06A,Data Science,1,8/24/2020
06A,JS_HTML_CSS_Java,1,8/24/2020
06A,Manual Testing,3,8/24/2020
06A,PowerBI,4,8/24/2020
06A,Selenium Java,1,8/24/2020
06A,SQL,2,8/24/2020
06A,SSIS,3,8/24/2020
06A,Systems and Networking,1,8/24/2020
06A,Tableau,17,8/24/2020
07A,Mobile Applications,1,8/24/2020
07A,SSIS,1,8/24/2020
08A,.Net,6,8/24/2020
08A,Datastage,3,8/24/2020
08A,Fullstack .NET,1,8/24/2020
08A,JS_HTML_CSS_.Net,4,8/24/2020
08A,Manual Testing,3,8/24/2020
08A,Others,1,8/24/2020
08A,Selenium .NET,1,8/24/2020
08A,UX,1,8/24/2020
09A,Others,2,8/24/2020
09A,SSIS,3,8/24/2020
09A,SSRS,1,8/24/2020
10A,.Net,9,8/24/2020
10A,Azure DevOps,1,8/24/2020
10A,Database Testing,1,8/24/2020
10A,Business Analyst,1,8/24/2020
10A,JS_HTML_CSS_.Net,6,8/24/2020
10A,Manual Testing,4,8/24/2020
10A,Others,1,8/24/2020
10B,.Net,1,8/24/2020
11A,.Net,2,8/24/2020
11A,JS_HTML_CSS_.Net,1,8/24/2020
11A,SSIS,1,8/24/2020
12A,.Net,3,8/24/2020
12A,JS_HTML_CSS_.Net,1,8/24/2020
12A,Manual Testing,2,8/24/2020
12A,Mirth,1,8/24/2020
12A,Selenium Java,1,8/24/2020
13A,Others,2,8/24/2020
001A,.Net,10,8/24/2020
001A,Database Testing,1,8/24/2020
001A,HL7,3,8/24/2020
001A,Manual Testing,6,8/24/2020
001A,Mirth,1,8/24/2020
002A,.Net,21,8/24/2020
002A,Classic ASP,2,8/24/2020
002A,JS_HTML_CSS_.Net,4,8/24/2020
002A,Manual Testing,11,8/24/2020
002A,Mirth,1,8/24/2020
002A,Mobile Applications,1,8/24/2020
002A,Performance Testing,4,8/24/2020
002A,Selenium .NET,5,8/24/2020
002A,Selenium Java,11,8/24/2020
002A,Sharepoint,1,8/24/2020
002A,SQL,1,8/24/2020
003A,.Net,31,8/24/2020
003A,Cold Fusion,1,8/24/2020
003A,Data Science,2,8/24/2020
003A,Delphi,2,8/24/2020
003A,Java,4,8/24/2020
003A,JS_HTML_CSS_.Net,7,8/24/2020
003A,JS_HTML_CSS_Java,1,8/24/2020
003A,Manual Testing,16,8/24/2020
003A,Oracle forms,2,8/24/2020
003A,Others,5,8/24/2020
003A,Performance Testing,8,8/24/2020
003A,Security Testing,1,8/24/2020
003A,Selenium,1,8/24/2020
003A,Selenium .NET,8,8/24/2020
003A,Selenium Java,9,8/24/2020
003A,SSRS,1,8/24/2020
003B,.Net,3,8/24/2020
003B,Oracle Cloud,1,8/24/2020
003B,SQL,1,8/24/2020
004A,.Net,8,8/24/2020
004A,Java,1,8/24/2020
004A,JS_HTML_CSS_.Net,1,8/24/2020
004A,Manual Testing,4,8/24/2020
004A,Oracle forms,1,8/24/2020
004A,Selenium Java,1,8/24/2020
004A,SSRS,1,8/24/2020
004B,Oracle Cloud,1,8/24/2020
004B,SQL,1,8/24/2020
005A,.Net,6,8/24/2020
005A,HL7,3,8/24/2020
005A,Manual Testing,2,8/24/2020
005A,Mirth,1,8/24/2020
005A,Performance Testing,1,8/24/2020
005A,SSIS,1,8/24/2020
005A,SSRS,1,8/24/2020
005B,.Net,1,8/24/2020
005B,SQL Server DBA,1,8/24/2020
006A,.Net,16,8/24/2020
006A,Fullstack .NET,2,8/24/2020
006A,Business Analyst,1,8/24/2020
006A,JS_HTML_CSS_.Net,5,8/24/2020
006A,JS_HTML_CSS_Java,2,8/24/2020
006A,Manual Testing,3,8/24/2020
006A,Others,1,8/24/2020
006A,Performance Testing,3,8/24/2020
006A,Selenium .NET,11,8/24/2020
006A,Selenium Java,4,8/24/2020
006B,.Net,2,8/24/2020
006B,SQL Server DBA,1,8/24/2020
008A,.Net,8,8/24/2020
008A,Data Science,1,8/24/2020
008A,Java,5,8/24/2020
008A,Manual Testing,9,8/24/2020
008A,Others,7,8/24/2020
008A,Performance Testing,5,8/24/2020
008A,Selenium .NET,3,8/24/2020
008A,Selenium Java,3,8/24/2020
008B,.Net,1,8/24/2020
011A,.Net,10,8/24/2020
011A,AWS DevOps,1,8/24/2020
011A,Cold Fusion,2,8/24/2020
011A,DevOps,1,8/24/2020
011A,Fullstack .NET,1,8/24/2020
011A,Fullstack Java,1,8/24/2020
011A,HL7,1,8/24/2020
011A,JS_HTML_CSS_.Net,6,8/24/2020
011A,Manual Testing,2,8/24/2020
011A,Mobile Applications,3,8/24/2020
011A,Scrum Master,1,8/24/2020
011A,Selenium .NET,7,8/24/2020
011A,Selenium Java,3,8/24/2020
011A,Tableau,2,8/24/2020
011A,Technical Writing,1,8/24/2020
011B,Tableau,1,8/24/2020
012A,Performance Testing,3,8/24/2020
013A,.Net,3,8/24/2020
013A,JS_HTML_CSS_.Net,1,8/24/2020
013A,Manual Testing,1,8/24/2020
014A,Manual Testing,1,8/24/2020
014B,Oracle forms,1,8/24/2020
014B,Oracle Web Center,1,8/24/2020
014B,SQL,1,8/24/2020
015A,.Net,2,8/24/2020
015A,JS_HTML_CSS_.Net,2,8/24/2020
015A,Manual Testing,1,8/24/2020
016A,.Net,6,8/24/2020
016A,JS_HTML_CSS_.Net,2,8/24/2020
016A,Manual Testing,2,8/24/2020
016A,Selenium Java,2,8/24/2020
016A,SSRS,1,8/24/2020
017A,Java,1,8/24/2020
018A,Manual Testing,1,8/24/2020
018A,Selenium Java,1,8/24/2020
030A,.Net,35,8/24/2020
030A,Classic ASP,2,8/24/2020
030A,Fullstack .NET,3,8/24/2020
030A,IOS,1,8/24/2020
030A,JS_HTML_CSS_.Net,10,8/24/2020
030A,Manual Testing,17,8/24/2020
030A,Mobile Applications,2,8/24/2020
030A,Performance Testing,1,8/24/2020
030A,Selenium .NET,12,8/24/2020
030A,Selenium Java,14,8/24/2020
030A,Sharepoint,1,8/24/2020
030A,SQL,1,8/24/2020
037A,Selenium .NET,2,8/24/2020
037A,Selenium Java,3,8/24/2020
038A,.Net,5,8/24/2020
038A,JS_HTML_CSS_.Net,2,8/24/2020
038A,Manual Testing,1,8/24/2020
039A,Mobile Applications,3,8/24/2020
039A,Selenium .NET,1,8/24/2020
039A,Selenium Java,1,8/24/2020
040A,AWS DevOps,1,8/24/2020
040A,DevOps,1,8/24/2020
041A,.Net,2,8/24/2020
041A,Cold Fusion,1,8/24/2020
041A,Fullstack .NET,1,8/24/2020
041A,JS_HTML_CSS_.Net,3,8/24/2020
041A,Scrum Master,1,8/24/2020
041A,Selenium .NET,4,8/24/2020
042A,JS_HTML_CSS_.Net,4,8/24/2020
042A,JS_HTML_CSS_Java,1,8/24/2020
043A,Manual Testing,1,8/24/2020
043A,Selenium .NET,2,8/24/2020
044A,.Net,1,8/24/2020
044A,Fullstack .NET,1,8/24/2020
044A,JS_HTML_CSS_.Net,2,8/24/2020
044A,Manual Testing,1,8/24/2020
044A,Performance Testing,1,8/24/2020
044A,Selenium .NET,1,8/24/2020
045A,.Net,5,8/24/2020
045A,HL7,4,8/24/2020
045A,SSIS,1,8/24/2020
045A,SSRS,1,8/24/2020
045A,Tableau,1,8/24/2020
045B,.Net,1,8/24/2020
045B,SQL Server DBA,1,8/24/2020
046A,Selenium .NET,2,8/24/2020
1,.Net,8,8/24/2020
1,AM-.NET,1,8/24/2020
1,C++,1,8/24/2020
1,DevOps,1,8/24/2020
1,Manual Testing,4,8/24/2020
1,PS-.Net,2,8/24/2020
2,JS_HTML_CSS_.Net,1,8/24/2020
1,Sales,1,8/24/2020
1,Technical Management,1,8/24/2020
2,.Net,1,8/24/2020
2,AS400,1,8/24/2020
2,Business Analyst,1,8/24/2020
2,Manual Testing,1,8/24/2020
2,Sales,1,8/24/2020
2,SQL,1,8/24/2020
2,SQL Server DBA,1,8/24/2020
2,SSAS,3,8/24/2020
2,SSIS,2,8/24/2020
2,SSRS,1,8/24/2020
2,Technical Management,1,8/24/2020
1,Administration,1,8/24/2020
1,Data Entry,3,8/24/2020
1,Finance,1,8/24/2020
1,HL7,2,8/24/2020
1,Manual Testing,1,8/24/2020
001B,.Net,1,8/24/2020
001B,Hadoop,3,8/24/2020
001B,JS_HTML_CSS_.Net,1,8/24/2020
001B,Manual Testing,1,8/24/2020
001B,Sharepoint,1,8/24/2020
001B,SQL,1,8/24/2020
